time, body_id, mass, pos_x, pos_y, pos_z, vel_x, vel_y, vel_z
14.6, 61, 4.35418e-05, 7.05477, -2.47111, 0.101609, 0.815123, 2.17955, -0.0294421
14.6, 62, 9.37015e-05, 7.90634, -4.20465, -2.05168, 0.966178, 1.81164, 0.0890214
14.6, 63, 3.90296e-05, 6.71966, -4.25625, 0.593937, 1.16397, 1.84956, -0.287585
14.6, 64, 7.3802e-05, 6.84578, 10.9576, 0.884431, -1.47283, 0.897598, 0.271185
14.7, 0, 1, -0.0128966, 0.00854829, 0.000616503, -0.0014294, -0.00118993, 3.18664e-05
14.7, 1, 5.01249e-05, -4.77033, 7.38714, -0.518405, -1.79697, -1.13501, 0.0535668
14.7, 2, 4.00338e-05, -10.8122, -0.195216, 0.253607, 0.0848166, -1.9357, -0.0108244
14.7, 3, 9.44697e-05, -10.3837, 1.74403, -1.1492, -0.29959, -1.92497, -0.118895
14.7, 4, 6.55733e-05, -8.51847, -2.20625, -3.08183, 0.483611, -1.95241, 0.185541
14.7, 5, 9.7638e-05, 4.72082, -9.44265, 2.54911, 1.66081, 0.869082, 0.218697
14.7, 6, 6.56547e-05, -1.75003, -9.49321, 2.57884, 1.92715, -0.367513, 0.0334012
14.7, 7, 7.12277e-05, 8.10234, -6.23131, -1.98132, 1.12446, 1.57337, -0.161069
14.7, 8, 9.47982e-05, 7.21539, -7.0281, 2.63497, 1.23892, 1.44201, 0.179601
14.7, 9, 3.16923e-05, 5.64704, -2.08588, -1.47584, 0.801886, 2.3905, -0.274263
14.7, 10, 8.49875e-05, 11.4417, 2.37041, -0.359734, -0.440353, 1.79221, -0.0852505
14.7, 11, 4.8264e-05, -3.88665, -9.20271, -1.57653, 1.77156, -0.880814, 0.00296308
14.7, 12, 1.28182e-05, 6.9656, -3.22266, 0.235777, 1.47909, 2.14313, 0.224166
14.7, 13, 7.54545e-05, 5.98081, -8.04696, -2.58248, 1.54652, 1.1597, -0.124919
14.7, 14, 5.68751e-05, -5.16587, -10.3228, -0.147421, 1.69572, -0.831086, 0.0570349
14.7, 15, 6.46331e-05, 10.9043, -0.929954, -2.40397, 0.112301, 1.83881, -0.27034
14.7, 16, 2.4874e-05, -11.4083, -6.36394, 0.41222, 0.871021, -1.50849, 0.150163
14.7, 17, 1.12672e-05, 6.31465, -7.82116, 1.16241, 1.52646, 1.2241, 0.0602933
14.7, 18, 8.11158e-05, -2.07977, -8.67688, -1.21853, 2.05785, -0.451907, 0.0306513
14.7, 19, 8.65035e-05, 11.5942, 1.33776, -1.78686, -0.224346, 1.80115, -0.283867
14.7, 20, 4.33736e-05, 7.84181, -8.01244, 2.44226, 1.42197, 1.22682, 0.285649
14.7, 21, 6.05119e-05, 11.4166, -5.1908, 0.857948, 0.829507, 1.62171, 0.218001
14.7, 22, 8.64022e-05, -3.72471, -12.2194, -1.25575, 1.65308, -0.469179, -0.350203
14.7, 23, 7.39597e-05, 3.14266, -7.97445, 2.72852, 1.90813, 0.73961, -0.251536
14.7, 24, 2.81547e-05, -10.7439, -0.119872, 0.185964, 0.0503837, -1.91822, 0.0808273
14.7, 25, 2.25398e-05, 10.0219, 1.78344, -1.43331, -0.301889, 1.93057, -0.0794707
14.7, 26, 2.82755e-05, 10.9366, -2.05681, -0.115031, 0.238089, 1.87579, 0.0126673
14.7, 27, 6.61919e-05, 7.6641, 7.20027, -2.09497, -1.31997, 1.37328, -0.184194
14.7, 28, 5.10881e-05, -5.33107, -10.2681, 1.78264, 1.61875, -0.871853, 0.255075
14.7, 29, 2.09879e-05, -7.69588, 4.81245, 1.01568, -1.09531, -1.76427, -0.0494432
14.7, 30, 3.44919e-05, 7.90173, 0.335905, -1.54771, -0.0674031, 2.1054, 0.57977
14.7, 31, 5.36347e-05, 6.34911, -3.48752, -0.0491753, 1.02624, 2.00067, 0.0427196
14.7, 32, 3.19713e-05, -4.05474, 6.98792, 0.868411, -1.91369, -1.0602, -0.294582
14.7, 33, 1.58403e-05, 6.88799, 5.50842, 0.539379, -1.32274, 1.65532, -0.0456947
14.7, 34, 7.26674e-05, 2.73377, -8.56586, 1.50662, 1.98613, 0.594871, -0.0895206
14.7, 35, 9.78953e-05, -7.23219, -4.24808, 1.17749, 1.08847, -1.85551, -0.194628
14.7, 36, 4.10564e-05, 3.5396, -10.6123, 2.25231, 1.76266, 0.596401, 0.303715
14.7, 37, 5.97604e-05, 7.57783, -9.87286, 0.140993, 1.39489, 1.1252, 0.0398853
14.7, 38, 4.32689e-05, 10.6187, -5.21906, 1.25863, 0.632147, 1.64826, 0.233116
14.7, 39, 4.58942e-05, 5.62518, -10.3976, -1.93388, 1.55363, 0.883644, -0.343203
14.7, 40, 2.35646e-05, -5.69021, 6.76871, -1.72804, -1.59847, -1.33703, 0.127322
14.7, 41, 2.98217e-05, 8.26912, 10.7802, 0.181137, -1.37915, 1.029, 0.123368
14.7, 42, 4.13799e-05, 5.51089, 8.29981, -1.71352, -1.67214, 1.05618, -0.11409
14.7, 43, 7.61695e-05, -0.085686, 10.6875, -0.906152, -1.93214, -0.0224404, -0.0935575
14.7, 44, 7.26206e-05, -4.94754, -0.631448, -0.0930734, 0.397951, -2.79105, -0.127532
14.7, 45, 3.34746e-05, -8.16806, -3.17749, -0.0736516, 0.735392, -1.99376, 0.013449
14.7, 46, 6.02464e-05, -9.68626, 1.01104, -2.99354, -0.225177, -1.92297, -0.0480346
14.7, 47, 8.61995e-05, 1.10252, -9.4312, -1.18186, 2.03227, 0.231362, -0.00585586
14.7, 48, 8.98993e-05, -3.43226, 9.39478, 0.530696, -1.87889, -0.706706, 0.0305616
14.7, 49, 9.4612e-05, 11.0299, -2.18739, 0.547542, 0.378131, 1.84335, 0.067908
14.7, 50, 3.74827e-05, -5.09537, 10.8253, 0.733151, -1.63574, -0.804111, 0.157115
14.7, 51, 1.16268e-05, -1.47175, 4.94204, 0.758049, -2.41027, -0.650111, 1.09232
14.7, 52, 4.29822e-05, 7.92487, 3.46566, 1.76905, -0.802052, 1.92798, -0.206531
14.7, 53, 5.57933e-05, -5.23063, -10.2597, -0.280521, 1.68477, -0.746329, -0.129831
